STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-05,13.42,,0,0,0,42,48,36,250,280,29.1,35.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-06,7.38,,0,0,0,44,66,26,280,280,25.1,30,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-07,3.13,,0,0,0,52,72,32,10,10,13,16.1,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-08,1.34,,0,0,0,53,77,31,300,300,10.1,12.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-09,5.37,,0,0,0,56,77,34,260,270,21.9,27.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-10,7.83,,0,0,0,57,66,43,100,80,23.9,31.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-11,2.46,,0,0,0,51,71,33,270,280,15,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-12,6.71,,0,0,0,52,61,38,320,310,25.1,33.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-13,8.5,,0.02,0,0,49,58,38,260,240,21,27.1,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-14,4.7,,0.14,0,0,43,50,38,230,230,31.1,38,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-15,8.72,,0.14,0,0,40,52,35,360,360,19.9,25.1,1,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-16,3.13,,0,0,0,44,62,32,10,360,14.1,17,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-17,2.68,,0,0,0,47,68,28,10,20,14.1,19.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-18,5.14,,0,0,0,52,72,33,140,140,18.1,23.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-19,3.36,,0,0,0,52,76,30,10,10,19.9,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-20,5.14,,0,0,0,58,81,37,90,90,21.9,29.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-21,4.92,,0,0,0,65,82,44,120,120,19.9,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-22,7.61,,0,0,0,61,76,44,320,310,23,29.1,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-23,8.05,,0.71,0,0,55,56,45,300,310,19.9,25.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-24,4.92,,0.14,0,0,48,57,43,10,10,18.1,23.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-25,7.83,,0,0,0,48,60,40,360,10,18.1,23.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-26,6.71,,0.01,0,0,50,60,45,310,310,18.1,27.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-27,11.41,,0,0,0,51,61,42,110,110,23.9,28,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-28,10.07,,0,0,0,48,52,37,120,120,21,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-29,5.59,,0.02,0,0,43,53,33,360,10,15,18.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-04-30,4.03,,0.16,0,0,46,56,41,150,300,13,15,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-01,5.59,,0,0,0,51,69,36,120,120,17,21,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-02,2.46,,0,0,0,55,77,34,20,10,14.1,16.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-03,1.57,,0,0,0,59,83,39,320,30,10.1,13,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-04,2.46,,0,0,0,62,80,40,290,350,8.9,11,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-05,6.71,,0.01,0,0,62,79,45,230,230,23,35.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-06,12.3,,0,0,0,61,66,51,120,120,25.9,32,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-07,7.16,,0,0,0,59,79,41,120,90,18.1,23.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-08,7.38,,0,0,0,63,80,45,300,300,23,29.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-09,7.16,,0.38,0,0,52,56,41,20,340,16.1,27.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-10,6.93,,0.02,0,0,45,56,38,290,320,18.1,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-11,3.58,,0,0,0,47,63,33,190,50,13,25.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-12,8.5,,0,0,0,53,74,34,20,10,31.1,40,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-13,13.87,,0,0,0,56,66,44,110,120,21.9,27.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-14,16.78,,0,0,0,55,63,44,90,90,29.1,36.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-15,12.08,,0,0,0,56,57,49,90,80,25.9,33.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-16,4.03,,0,0,0,53,66,45,110,120,13,16.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-17,2.91,,0,0,0,55,75,37,350,350,14.1,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-18,3.13,,0,0,0,61,79,47,320,320,12.1,14.1,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-19,6.04,,0.43,0,0,56,58,47,310,310,32,40,1,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-20,6.49,,0.12,0,0,49,53,41,10,10,14.1,17,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-21,4.92,,0.19,0,0,49,57,42,320,350,19.9,23.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-22,8.95,,0,0,0,49,54,44,270,270,21.9,30,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-23,3.58,,0.15,0,0,48,51,43,330,330,13,15,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-24,4.25,,0.16,0,0,47,61,40,10,360,15,18.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-25,3.8,,0,0,0,50,68,36,340,350,17,23,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-26,3.8,,0.24,0,0,56,66,49,240,240,29.1,35.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-27,6.93,,0.01,0,0,53,62,43,330,320,19.9,25.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-28,3.36,,0,0,0,49,63,36,320,320,12.1,15,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-29,4.03,,0.11,0,0,52,70,35,220,240,23.9,30,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-30,6.71,,0,0,0,57,70,44,10,360,17,23.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-05-31,3.13,,0,0,0,55,72,37,340,350,12.1,14.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-01,2.46,,0,0,0,60,80,44,270,260,16.1,19,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-02,7.16,,0,0,0,64,69,53,240,240,23,29.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-03,5.82,,0,0,0,62,80,49,320,310,18.1,25.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-04,4.47,,0,0,0,66,88,47,10,360,15,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-05,4.47,,0,0,0,70,91,49,360,360,21,28,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-06,5.14,,0,0,0,74,94,53,360,220,15,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-07,3.8,,0,0,0,76,86,60,220,210,17,19.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-08,6.71,,0.03,0,0,72,93,53,10,10,36,44.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-09,8.95,,0,0,0,70,77,54,310,300,21,27.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-10,8.95,,0.07,0,0,64,81,45,310,320,23.9,34,,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-11,10.29,,0,0,0,60,68,44,320,340,23,29.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-12,3.8,,0,0,0,54,76,34,320,350,15,19.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-13,6.49,,0,0,0,60,81,38,310,310,21.9,28,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-14,9.4,,0.27,0,0,57,60,41,310,310,18.1,25.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-15,4.47,,0.05,0,0,48,63,34,220,210,18.1,21.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-16,7.16,,0.05,0,0,52,61,40,220,270,23,30,,,,,1,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-17,5.82,,0,0,0,49,75,34,10,20,19.9,23.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-18,8.28,,0.11,0,0,60,77,45,270,260,29.1,35.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-19,5.37,,0,0,0,58,73,47,10,20,14.1,21,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-20,5.14,,0,0,0,61,88,40,10,360,19.9,23.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-21,9.62,,0,0,0,67,74,50,290,290,28,36,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-22,3.58,,0,0,0,61,85,40,310,310,15,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-23,8.72,,0,0,0,66,85,46,300,300,31.1,36.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-24,6.71,,0.12,0,0,61,65,47,260,270,31.1,40,1,,1,,1,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-25,5.82,,0,0,0,55,74,45,330,320,17,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-26,4.25,,0,0,0,62,81,42,10,270,17,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-27,4.25,,0.03,0,0,68,93,46,10,20,16.1,25.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-28,6.26,,0.03,0,0,76,93,61,330,320,23,31.1,,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-29,5.37,,0,0,0,75,94,53,360,360,17,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-06-30,5.59,,0,0,0,76,94,56,330,320,16.1,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-01,6.04,,0,0,0,76,92,55,310,310,19.9,25.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-02,4.92,,0,0,0,73,87,55,270,270,25.9,33.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-03,7.16,,0,0,0,67,87,50,280,270,31.1,38,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-04,10.51,,0,0,0,69,78,51,280,280,32,40,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-05,6.04,,0,0,0,61,76,44,290,320,21,28,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-06,6.93,,0.12,0,0,61,64,47,320,320,31.1,36,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-07,2.91,,0,0,0,56,77,40,310,240,12.1,15,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-08,6.49,,0,0,0,66,81,53,360,10,23.9,31.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-09,4.25,,0.21,0,0,63,73,51,310,310,15,19,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-10,5.14,,0.55,0,0,58,67,46,160,170,17,21.9,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-11,5.14,,0.57,0,0,51,63,45,220,230,17,21,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-12,3.13,,0.6,0,0,54,72,40,250,260,33.1,40,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-13,3.13,,0,0,0,60,76,53,320,330,21,33.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-14,2.91,,0,0,0,63,83,46,300,350,14.1,19.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-15,6.71,,0,0,0,67,84,47,300,310,25.1,30,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-16,5.82,,0,0,0,63,73,46,30,30,18.1,25.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-17,7.61,,0.01,0,0,61,82,45,40,50,30,36.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-18,5.59,,0,0,0,68,92,50,310,360,19.9,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-19,7.83,,0,0,0,73,86,55,360,20,23.9,31.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-20,5.59,,0,0,0,71,86,54,360,10,17,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-21,2.46,,0,0,0,71,93,50,260,300,10.1,16.1,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-22,7.83,,0,0,0,73,86,53,280,270,25.9,35.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-23,4.92,,0,0,0,68,80,55,300,310,16.1,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-24,3.58,,0,0,0,67,88,48,350,360,12.1,16.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-25,2.68,,0,0,0,72,93,52,360,360,15,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-26,5.37,,0,0,0,73,94,54,10,20,28,36.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-27,4.25,,0,0,0,74,92,54,10,10,17,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-28,4.47,,0,0,0,76,92,58,360,330,15,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-29,3.36,,0,0,0,76,94,58,10,10,15,19.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-30,5.82,,0,0,0,76,95,55,280,280,25.9,31.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-07-31,8.28,,0,0,0,72,86,51,290,290,23,30,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-01,3.36,,0,0,0,66,87,45,310,110,12.1,19.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-02,7.61,,0,0,0,69,94,45,300,300,28,34,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-03,10.29,,0,0,0,67,72,51,320,310,21.9,29.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-04,3.8,,0,0,0,61,84,43,360,360,16.1,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-05,3.58,,0,0,0,69,94,47,130,130,17,25.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-06,9.17,,0.02,0,0,76,87,58,170,170,38,50.1,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-07,5.14,,0,0,0,62,79,49,260,260,28,38,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-08,6.26,,0,0,0,63,84,46,120,120,19.9,23.9,,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-09,8.05,,0.11,0,0,64,72,49,290,30,21.9,27.1,1,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-10,3.8,,0,0,0,57,69,48,110,60,12.1,23.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-11,3.8,,0,0,0,60,81,44,180,200,16.1,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-12,2.24,,0,0,0,66,84,49,310,360,17,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-13,2.91,,0,0,0,68,88,49,350,330,10.1,15,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-14,2.68,,0,0,0,72,91,54,160,150,13,17,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-15,2.46,,0,0,0,73,93,51,360,360,14.1,17,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-16,2.91,,0,0,0,73,95,50,270,250,17,21.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-17,4.03,,0,0,0,72,95,51,10,10,17,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-18,10.74,,0.12,0,0,77,90,56,20,10,25.9,36,,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-19,8.5,,0,0,0,62,77,49,120,120,21.9,30,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-20,1.79,,0,0,0,62,87,43,190,240,8.9,17,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-21,4.92,,0,0,0,69,93,47,280,230,21.9,30,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-22,9.4,,0,0,0,70,77,50,260,280,30,38,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-23,5.82,,0,0,0,60,77,42,310,300,16.1,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-24,6.26,,0.03,0,0,62,72,48,40,30,23,28,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-25,4.92,,0,0,0,59,77,41,360,360,16.1,21,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-26,2.91,,0,0,0,61,80,40,10,10,18.1,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-27,7.16,,0,0,0,67,88,49,210,210,23,28,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-28,6.93,,0,0,0,74,85,57,340,20,19.9,27.1,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-29,3.13,,0,0,0,67,94,47,170,170,30,36.9,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-30,4.03,,0,0,0,71,86,53,180,180,19.9,25.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-08-31,5.14,,0,0,0,70,82,53,170,150,16.1,19,,,1,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-01,8.28,,0,0,0,71,86,52,320,310,21,25.1,,,1,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-02,11.41,,0,0,0,65,67,44,330,330,21,29.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-03,5.82,,0,0,0,55,70,41,360,20,19.9,25.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-04,8.72,,0,0,0,57,68,43,100,140,21,25.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-05,6.49,,0.1,0,0,54,59,42,160,80,16.1,21.9,1,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-06,2.91,,0.15,0,0,46,52,35,230,330,8.9,11,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-07,2.46,,0.01,0,0,52,66,47,310,340,13,17,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-08,10.07,,0.26,0,0,58,68,45,250,320,25.9,36,1,,1,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-09,3.36,,0,0,0,50,66,42,310,20,8.9,21,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-10,4.47,,0,0,0,55,81,38,290,290,23,28,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-11,11.18,,0.12,0,0,60,72,44,10,10,36.9,51,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-12,9.62,,0,0,0,49,59,42,110,100,21,25.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-13,5.37,,0,0,0,47,66,30,360,130,15,21,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-14,5.14,,0,0,0,51,68,35,170,170,15,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-15,2.24,,0,0,0,54,77,36,10,350,8.9,13,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-16,2.01,,0,0,0,57,77,39,350,350,8.9,12.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-17,5.37,,0,0,0,57,68,43,250,260,23,33.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-18,5.82,,0,0,0,60,68,45,320,320,21.9,27.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-19,6.04,,0,0,0,54,70,40,300,270,16.1,23,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-20,7.38,,0.07,0,0,55,62,46,120,120,29.1,36.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-21,13.2,,0.33,0,0,56,62,50,120,130,25.1,31.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-22,7.83,,0.09,0,0,52,57,49,340,330,17,23,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-23,7.16,,0,0,0,55,63,50,330,320,18.1,23.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-24,9.84,,0,0,0,56,64,43,290,280,21,25.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-25,1.79,,0,0,0,49,68,37,340,280,8.9,10.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-26,1.34,,0,0,0,54,77,40,350,10,6.9,8.9,,,,,,,1,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-27,0.89,,0,0,0,59,84,41,320,300,8.9,10.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-28,3.13,,0,0,0,62,84,47,120,120,16.1,19.9,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-29,4.47,,0,0,0,62,82,45,140,140,13,16.1,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-09-30,5.37,,0,0,0,64,83,47,190,200,28,40,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-10-01,7.61,,0.03,0,0,62,72,43,320,330,21,27.1,1,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-10-02,2.91,,0,0,0,48,63,32,10,360,14.1,19,,,,,,,,
USW00024153,"MISSOULA INTERNATIONAL AIRPORT, MT US",2016-10-03,4.7,,0.01,0,0,47,50,40,140,150,13,16.1,,,,,,,,
